3.3644e+01 1.0000e-02 1.0737e+03
3.3644e+01 2.0204e-02 1.0954e+03
3.3644e+01 3.0408e-02 1.1192e+03
3.3644e+01 4.0612e-02 1.1454e+03
3.3644e+01 5.0816e-02 1.1743e+03
3.3644e+01 6.1020e-02 1.2061e+03
3.3644e+01 7.1224e-02 1.2411e+03
3.3644e+01 8.1429e-02 1.2794e+03
3.3644e+01 9.1633e-02 1.3213e+03
3.3644e+01 1.0184e-01 1.3671e+03
3.3644e+01 1.1204e-01 1.4170e+03
3.3644e+01 1.2224e-01 1.4713e+03
3.3644e+01 1.3245e-01 1.5301e+03
3.3644e+01 1.4265e-01 1.5938e+03
3.3644e+01 1.5286e-01 1.6625e+03
3.3644e+01 1.6306e-01 1.7365e+03
3.3644e+01 1.7327e-01 1.8161e+03
3.3644e+01 1.8347e-01 1.9014e+03
3.3644e+01 1.9367e-01 1.9928e+03
3.3644e+01 2.0388e-01 2.0905e+03
3.3644e+01 2.1408e-01 2.1946e+03
3.3644e+01 2.2429e-01 2.3055e+03
3.3644e+01 2.3449e-01 2.4234e+03
3.3644e+01 2.4469e-01 2.5485e+03
3.3644e+01 2.5490e-01 2.6811e+03
3.3644e+01 2.6510e-01 2.8214e+03
3.3644e+01 2.7531e-01 2.9696e+03
3.3644e+01 2.8551e-01 3.1261e+03
3.3644e+01 2.9571e-01 3.2909e+03
3.3644e+01 3.0592e-01 3.4645e+03
3.3644e+01 3.1612e-01 3.6469e+03
3.3644e+01 3.2633e-01 3.8385e+03
3.3644e+01 3.3653e-01 4.0395e+03
3.3644e+01 3.4673e-01 4.2501e+03
3.3644e+01 3.5694e-01 4.4706e+03
3.3644e+01 3.6714e-01 4.7012e+03
3.3644e+01 3.7735e-01 4.9421e+03
3.3644e+01 3.8755e-01 5.1936e+03
3.3644e+01 3.9776e-01 5.4560e+03
3.3644e+01 4.0796e-01 5.7295e+03
3.3644e+01 4.1816e-01 6.0142e+03
3.3644e+01 4.2837e-01 6.3106e+03
3.3644e+01 4.3857e-01 6.6187e+03
3.3644e+01 4.4878e-01 6.9388e+03
3.3644e+01 4.5898e-01 7.2713e+03
3.3644e+01 4.6918e-01 7.6162e+03
3.3644e+01 4.7939e-01 7.9739e+03
3.3644e+01 4.8959e-01 8.3446e+03
3.3644e+01 4.9980e-01 8.7285e+03
3.3644e+01 5.1000e-01 9.1260e+03
3.2033e+01 1.0000e-02 1.0294e+03
3.2033e+01 2.0204e-02 1.0209e+03
3.2033e+01 3.0408e-02 1.0151e+03
3.2033e+01 4.0612e-02 1.0124e+03
3.2033e+01 5.0816e-02 1.0127e+03
3.2033e+01 6.1020e-02 1.0162e+03
3.2033e+01 7.1224e-02 1.0232e+03
3.2033e+01 8.1429e-02 1.0336e+03
3.2033e+01 9.1633e-02 1.0477e+03
3.2033e+01 1.0184e-01 1.0655e+03
3.2033e+01 1.1204e-01 1.0873e+03
3.2033e+01 1.2224e-01 1.1131e+03
3.2033e+01 1.3245e-01 1.1431e+03
3.2033e+01 1.4265e-01 1.1774e+03
3.2033e+01 1.5286e-01 1.2162e+03
3.2033e+01 1.6306e-01 1.2595e+03
3.2033e+01 1.7327e-01 1.3076e+03
3.2033e+01 1.8347e-01 1.3605e+03
3.2033e+01 1.9367e-01 1.4184e+03
3.2033e+01 2.0388e-01 1.4815e+03
3.2033e+01 2.1408e-01 1.5498e+03
3.2033e+01 2.2429e-01 1.6235e+03
3.2033e+01 2.3449e-01 1.7027e+03
3.2033e+01 2.4469e-01 1.7876e+03
3.2033e+01 2.5490e-01 1.8783e+03
3.2033e+01 2.6510e-01 1.9750e+03
3.2033e+01 2.7531e-01 2.0777e+03
3.2033e+01 2.8551e-01 2.1866e+03
3.2033e+01 2.9571e-01 2.3019e+03
3.2033e+01 3.0592e-01 2.4236e+03
3.2033e+01 3.1612e-01 2.5519e+03
3.2033e+01 3.2633e-01 2.6870e+03
3.2033e+01 3.3653e-01 2.8290e+03
3.2033e+01 3.4673e-01 2.9780e+03
3.2033e+01 3.5694e-01 3.1342e+03
3.2033e+01 3.6714e-01 3.2976e+03
3.2033e+01 3.7735e-01 3.4685e+03
3.2033e+01 3.8755e-01 3.6469e+03
3.2033e+01 3.9776e-01 3.8330e+03
3.2033e+01 4.0796e-01 4.0270e+03
3.2033e+01 4.1816e-01 4.2289e+03
3.2033e+01 4.2837e-01 4.4389e+03
3.2033e+01 4.3857e-01 4.6571e+03
3.2033e+01 4.4878e-01 4.8837e+03
3.2033e+01 4.5898e-01 5.1188e+03
3.2033e+01 4.6918e-01 5.3626e+03
3.2033e+01 4.7939e-01 5.6151e+03
3.2033e+01 4.8959e-01 5.8765e+03
3.2033e+01 4.9980e-01 6.1470e+03
3.2033e+01 5.1000e-01 6.4266e+03
3.0565e+01 1.0000e-02 9.7722e+02
3.0565e+01 2.0204e-02 9.3933e+02
3.0565e+01 3.0408e-02 9.0597e+02
3.0565e+01 4.0612e-02 8.7713e+02
3.0565e+01 5.0816e-02 8.5282e+02
3.0565e+01 6.1020e-02 8.3307e+02
3.0565e+01 7.1224e-02 8.1787e+02
3.0565e+01 8.1429e-02 8.0723e+02
3.0565e+01 9.1633e-02 8.0117e+02
3.0565e+01 1.0184e-01 7.9969e+02
3.0565e+01 1.1204e-01 8.0280e+02
3.0565e+01 1.2224e-01 8.1051e+02
3.0565e+01 1.3245e-01 8.2284e+02
3.0565e+01 1.4265e-01 8.3978e+02
3.0565e+01 1.5286e-01 8.6135e+02
3.0565e+01 1.6306e-01 8.8756e+02
3.0565e+01 1.7327e-01 9.1841e+02
3.0565e+01 1.8347e-01 9.5392e+02
3.0565e+01 1.9367e-01 9.9409e+02
3.0565e+01 2.0388e-01 1.0389e+03
3.0565e+01 2.1408e-01 1.0885e+03
3.0565e+01 2.2429e-01 1.1427e+03
3.0565e+01 2.3449e-01 1.2016e+03
3.0565e+01 2.4469e-01 1.2652e+03
3.0565e+01 2.5490e-01 1.3336e+03
3.0565e+01 2.6510e-01 1.4067e+03
3.0565e+01 2.7531e-01 1.4845e+03
3.0565e+01 2.8551e-01 1.5671e+03
3.0565e+01 2.9571e-01 1.6544e+03
3.0565e+01 3.0592e-01 1.7465e+03
3.0565e+01 3.1612e-01 1.8433e+03
3.0565e+01 3.2633e-01 1.9450e+03
3.0565e+01 3.3653e-01 2.0514e+03
3.0565e+01 3.4673e-01 2.1626e+03
3.0565e+01 3.5694e-01 2.2787e+03
3.0565e+01 3.6714e-01 2.3995e+03
3.0565e+01 3.7735e-01 2.5252e+03
3.0565e+01 3.8755e-01 2.6557e+03
3.0565e+01 3.9776e-01 2.7911e+03
3.0565e+01 4.0796e-01 2.9313e+03
3.0565e+01 4.1816e-01 3.0764e+03
3.0565e+01 4.2837e-01 3.2264e+03
3.0565e+01 4.3857e-01 3.3813e+03
3.0565e+01 4.4878e-01 3.5410e+03
3.0565e+01 4.5898e-01 3.7056e+03
3.0565e+01 4.6918e-01 3.8752e+03
3.0565e+01 4.7939e-01 4.0497e+03
3.0565e+01 4.8959e-01 4.2291e+03
3.0565e+01 4.9980e-01 4.4134e+03
3.0565e+01 5.1000e-01 4.6027e+03
2.9221e+01 1.0000e-02 9.5424e+02
2.9221e+01 2.0204e-02 9.0276e+02
2.9221e+01 3.0408e-02 8.5606e+02
2.9221e+01 4.0612e-02 8.1409e+02
2.9221e+01 5.0816e-02 7.7681e+02
2.9221e+01 6.1020e-02 7.4418e+02
2.9221e+01 7.1224e-02 7.1615e+02
2.9221e+01 8.1429e-02 6.9268e+02
2.9221e+01 9.1633e-02 6.7373e+02
2.9221e+01 1.0184e-01 6.5925e+02
2.9221e+01 1.1204e-01 6.4920e+02
2.9221e+01 1.2224e-01 6.4353e+02
2.9221e+01 1.3245e-01 6.4222e+02
2.9221e+01 1.4265e-01 6.4520e+02
2.9221e+01 1.5286e-01 6.5244e+02
2.9221e+01 1.6306e-01 6.6389e+02
2.9221e+01 1.7327e-01 6.7952e+02
2.9221e+01 1.8347e-01 6.9928e+02
2.9221e+01 1.9367e-01 7.2312e+02
2.9221e+01 2.0388e-01 7.5100e+02
2.9221e+01 2.1408e-01 7.8288e+02
2.9221e+01 2.2429e-01 8.1872e+02
2.9221e+01 2.3449e-01 8.5846e+02
2.9221e+01 2.4469e-01 9.0208e+02
2.9221e+01 2.5490e-01 9.4953e+02
2.9221e+01 2.6510e-01 1.0008e+03
2.9221e+01 2.7531e-01 1.0557e+03
2.9221e+01 2.8551e-01 1.1144e+03
2.9221e+01 2.9571e-01 1.1767e+03
2.9221e+01 3.0592e-01 1.2426e+03
2.9221e+01 3.1612e-01 1.3121e+03
2.9221e+01 3.2633e-01 1.3851e+03
2.9221e+01 3.3653e-01 1.4616e+03
2.9221e+01 3.4673e-01 1.5416e+03
2.9221e+01 3.5694e-01 1.6249e+03
2.9221e+01 3.6714e-01 1.7116e+03
2.9221e+01 3.7735e-01 1.8016e+03
2.9221e+01 3.8755e-01 1.8948e+03
2.9221e+01 3.9776e-01 1.9913e+03
2.9221e+01 4.0796e-01 2.0910e+03
2.9221e+01 4.1816e-01 2.1938e+03
2.9221e+01 4.2837e-01 2.2997e+03
2.9221e+01 4.3857e-01 2.4086e+03
